id,year,season_type,game_id,game_date,game_teams,period,result,shot_type,shot_value,shot_zone,shot_range,shot_distance,shot_xlocation,shot_ylocation,opponent
13745,2007-08,Regular Season,0020701003,"MAR 18, 2008",DAL vs. LAL,4,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,24+ ft.,27,-130,247,LAL
13746,2007-08,Regular Season,0020701017,"MAR 20, 2008",DAL vs. BOS,1,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,19,20,196,BOS
13747,2007-08,Regular Season,0020701017,"MAR 20, 2008",DAL vs. BOS,1,Made Shot,Driving Bank shot,2PT Field Goal,In The Paint (Non-RA),Less Than 8 ft.,7,69,22,BOS
13748,2007-08,Regular Season,0020701017,"MAR 20, 2008",DAL vs. BOS,1,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Less Than 8 ft.,0,0,0,BOS
13749,2007-08,Regular Season,0020701017,"MAR 20, 2008",DAL vs. BOS,1,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),8-16 ft.,10,36,97,BOS
13750,2007-08,Regular Season,0020701017,"MAR 20, 2008",DAL vs. BOS,2,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,24+ ft.,25,117,224,BOS
13751,2007-08,Regular Season,0020701017,"MAR 20, 2008",DAL vs. BOS,2,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,24+ ft.,24,92,232,BOS
13752,2007-08,Regular Season,0020701017,"MAR 20, 2008",DAL vs. BOS,2,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Less Than 8 ft.,6,-6,66,BOS
13753,2007-08,Regular Season,0020701017,"MAR 20, 2008",DAL vs. BOS,2,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Less Than 8 ft.,0,0,0,BOS
13754,2007-08,Regular Season,0020701017,"MAR 20, 2008",DAL vs. BOS,2,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,24+ ft.,25,163,197,BOS
13755,2007-08,Regular Season,0020701017,"MAR 20, 2008",DAL vs. BOS,3,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Less Than 8 ft.,0,0,0,BOS
13756,2007-08,Regular Season,0020701017,"MAR 20, 2008",DAL vs. BOS,3,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Less Than 8 ft.,0,0,0,BOS
13757,2007-08,Regular Season,0020701017,"MAR 20, 2008",DAL vs. BOS,3,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),8-16 ft.,10,-10,100,BOS
13758,2007-08,Regular Season,0020701017,"MAR 20, 2008",DAL vs. BOS,3,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),8-16 ft.,14,-49,133,BOS
13759,2007-08,Regular Season,0020701017,"MAR 20, 2008",DAL vs. BOS,3,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Less Than 8 ft.,0,0,0,BOS
13760,2007-08,Regular Season,0020701017,"MAR 20, 2008",DAL vs. BOS,3,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,19,-113,163,BOS
13761,2007-08,Regular Season,0020701017,"MAR 20, 2008",DAL vs. BOS,4,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,19,47,187,BOS
13762,2007-08,Regular Season,0020701017,"MAR 20, 2008",DAL vs. BOS,4,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,18,164,77,BOS
13763,2007-08,Regular Season,0020701017,"MAR 20, 2008",DAL vs. BOS,4,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,8-16 ft.,15,-94,120,BOS
13764,2007-08,Regular Season,0020701017,"MAR 20, 2008",DAL vs. BOS,4,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Less Than 8 ft.,0,0,0,BOS
13765,2007-08,Regular Season,0020701017,"MAR 20, 2008",DAL vs. BOS,4,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Less Than 8 ft.,0,0,0,BOS
13766,2007-08,Regular Season,0020701040,"MAR 23, 2008",DAL vs. SAS,1,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,19,-125,145,SAS
13767,2007-08,Regular Season,0020701040,"MAR 23, 2008",DAL vs. SAS,1,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,17,47,173,SAS
13768,2007-08,Regular Season,0020701040,"MAR 23, 2008",DAL vs. SAS,1,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Less Than 8 ft.,0,0,0,SAS
13769,2007-08,Regular Season,0020701040,"MAR 23, 2008",DAL vs. SAS,1,Made Shot,Step Back Jump shot,2PT Field Goal,In The Paint (Non-RA),8-16 ft.,8,-66,56,SAS
13770,2007-08,Regular Season,0020701040,"MAR 23, 2008",DAL vs. SAS,1,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,18,-110,145,SAS
13771,2007-08,Regular Season,0020701040,"MAR 23, 2008",DAL vs. SAS,1,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Less Than 8 ft.,0,0,0,SAS
13772,2007-08,Regular Season,0020701040,"MAR 23, 2008",DAL vs. SAS,2,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,19,39,189,SAS
13773,2007-08,Regular Season,0020701040,"MAR 23, 2008",DAL vs. SAS,2,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,8-16 ft.,14,-136,40,SAS
13774,2007-08,Regular Season,0020701040,"MAR 23, 2008",DAL vs. SAS,3,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,17,-141,99,SAS
13775,2007-08,Regular Season,0020701040,"MAR 23, 2008",DAL vs. SAS,3,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,24+ ft.,24,181,171,SAS
13776,2007-08,Regular Season,0020701040,"MAR 23, 2008",DAL vs. SAS,3,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,17,66,163,SAS
13777,2007-08,Regular Season,0020701040,"MAR 23, 2008",DAL vs. SAS,3,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,20,167,115,SAS
13778,2007-08,Regular Season,0020701040,"MAR 23, 2008",DAL vs. SAS,3,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),8-16 ft.,8,62,63,SAS
13779,2007-08,Regular Season,0020701120,"APR 02, 2008",DAL vs. GSW,1,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,8-16 ft.,13,-130,10,GSW
13780,2007-08,Regular Season,0020701120,"APR 02, 2008",DAL vs. GSW,1,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),8-16 ft.,13,74,110,GSW
13781,2007-08,Regular Season,0020701120,"APR 02, 2008",DAL vs. GSW,1,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Less Than 8 ft.,0,0,0,GSW
13782,2007-08,Regular Season,0020701120,"APR 02, 2008",DAL vs. GSW,1,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),8-16 ft.,11,-56,102,GSW
13783,2007-08,Regular Season,0020701120,"APR 02, 2008",DAL vs. GSW,1,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,8-16 ft.,15,-38,146,GSW
13784,2007-08,Regular Season,0020701120,"APR 02, 2008",DAL vs. GSW,2,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Less Than 8 ft.,6,24,63,GSW
13785,2007-08,Regular Season,0020701120,"APR 02, 2008",DAL vs. GSW,2,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,16,-77,151,GSW
13786,2007-08,Regular Season,0020701120,"APR 02, 2008",DAL vs. GSW,2,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,8-16 ft.,15,-90,120,GSW
13787,2007-08,Regular Season,0020701120,"APR 02, 2008",DAL vs. GSW,3,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Less Than 8 ft.,0,0,0,GSW
13788,2007-08,Regular Season,0020701120,"APR 02, 2008",DAL vs. GSW,3,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,18,159,104,GSW
13789,2007-08,Regular Season,0020701120,"APR 02, 2008",DAL vs. GSW,3,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Less Than 8 ft.,0,0,0,GSW
13790,2007-08,Regular Season,0020701120,"APR 02, 2008",DAL vs. GSW,3,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Less Than 8 ft.,0,0,0,GSW
13791,2007-08,Regular Season,0020701120,"APR 02, 2008",DAL vs. GSW,3,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,16,161,22,GSW
13792,2007-08,Regular Season,0020701120,"APR 02, 2008",DAL vs. GSW,4,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,24+ ft.,23,233,-5,GSW
13793,2007-08,Regular Season,0020701120,"APR 02, 2008",DAL vs. GSW,4,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,24+ ft.,25,192,168,GSW
13794,2007-08,Regular Season,0020701135,"APR 04, 2008",DAL @ LAL,1,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),8-16 ft.,15,77,130,LAL
13795,2007-08,Regular Season,0020701135,"APR 04, 2008",DAL @ LAL,1,Made Shot,Pullup Bank shot,2PT Field Goal,Mid-Range,16-24 ft.,22,-177,133,LAL
13796,2007-08,Regular Season,0020701135,"APR 04, 2008",DAL @ LAL,1,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,18,-115,146,LAL
13797,2007-08,Regular Season,0020701135,"APR 04, 2008",DAL @ LAL,1,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,19,-148,132,LAL
13798,2007-08,Regular Season,0020701135,"APR 04, 2008",DAL @ LAL,1,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),8-16 ft.,8,38,71,LAL
13799,2007-08,Regular Season,0020701135,"APR 04, 2008",DAL @ LAL,1,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Less Than 8 ft.,7,-71,26,LAL
13800,2007-08,Regular Season,0020701135,"APR 04, 2008",DAL @ LAL,2,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,20,-135,151,LAL
13801,2007-08,Regular Season,0020701135,"APR 04, 2008",DAL @ LAL,2,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,20,-131,163,LAL
13802,2007-08,Regular Season,0020701135,"APR 04, 2008",DAL @ LAL,2,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,8-16 ft.,11,-94,66,LAL
13803,2007-08,Regular Season,0020701135,"APR 04, 2008",DAL @ LAL,3,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Less Than 8 ft.,0,0,0,LAL
13804,2007-08,Regular Season,0020701135,"APR 04, 2008",DAL @ LAL,3,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,8-16 ft.,10,-107,13,LAL
13805,2007-08,Regular Season,0020701135,"APR 04, 2008",DAL @ LAL,3,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Less Than 8 ft.,0,0,0,LAL
13806,2007-08,Regular Season,0020701135,"APR 04, 2008",DAL @ LAL,4,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Less Than 8 ft.,0,0,0,LAL
13807,2007-08,Regular Season,0020701135,"APR 04, 2008",DAL @ LAL,4,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,24+ ft.,26,98,245,LAL
13808,2007-08,Regular Season,0020701135,"APR 04, 2008",DAL @ LAL,4,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Less Than 8 ft.,0,0,0,LAL
13809,2007-08,Regular Season,0020701135,"APR 04, 2008",DAL @ LAL,4,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,8-16 ft.,13,125,63,LAL
13810,2007-08,Regular Season,0020701135,"APR 04, 2008",DAL @ LAL,4,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,18,-62,171,LAL
13811,2007-08,Regular Season,0020701135,"APR 04, 2008",DAL @ LAL,4,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),8-16 ft.,12,-18,120,LAL
13812,2007-08,Regular Season,0020701135,"APR 04, 2008",DAL @ LAL,4,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,24+ ft.,26,-140,224,LAL
13813,2007-08,Regular Season,0020701144,"APR 06, 2008",DAL @ PHX,1,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,19,-105,160,PHX
13814,2007-08,Regular Season,0020701144,"APR 06, 2008",DAL @ PHX,1,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,18,120,146,PHX
13815,2007-08,Regular Season,0020701144,"APR 06, 2008",DAL @ PHX,2,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,8-16 ft.,15,-136,84,PHX
13816,2007-08,Regular Season,0020701144,"APR 06, 2008",DAL @ PHX,2,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,8-16 ft.,13,-115,76,PHX
13817,2007-08,Regular Season,0020701144,"APR 06, 2008",DAL @ PHX,2,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,16,-146,71,PHX
13818,2007-08,Regular Season,0020701144,"APR 06, 2008",DAL @ PHX,2,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,18,-110,146,PHX
13819,2007-08,Regular Season,0020701144,"APR 06, 2008",DAL @ PHX,2,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Less Than 8 ft.,0,0,0,PHX
13820,2007-08,Regular Season,0020701144,"APR 06, 2008",DAL @ PHX,2,Made Shot,Jump Bank Shot,2PT Field Goal,Mid-Range,8-16 ft.,9,82,53,PHX
13821,2007-08,Regular Season,0020701144,"APR 06, 2008",DAL @ PHX,2,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,19,113,155,PHX
13822,2007-08,Regular Season,0020701144,"APR 06, 2008",DAL @ PHX,3,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,17,-140,97,PHX
13823,2007-08,Regular Season,0020701144,"APR 06, 2008",DAL @ PHX,3,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,24+ ft.,25,-135,214,PHX
13824,2007-08,Regular Season,0020701144,"APR 06, 2008",DAL @ PHX,3,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Less Than 8 ft.,0,0,0,PHX
13825,2007-08,Regular Season,0020701144,"APR 06, 2008",DAL @ PHX,3,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,18,-158,94,PHX
13826,2007-08,Regular Season,0020701144,"APR 06, 2008",DAL @ PHX,3,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Less Than 8 ft.,0,0,0,PHX
13827,2007-08,Regular Season,0020701144,"APR 06, 2008",DAL @ PHX,3,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,24+ ft.,24,13,247,PHX
13828,2007-08,Regular Season,0020701144,"APR 06, 2008",DAL @ PHX,3,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,19,-85,173,PHX
13829,2007-08,Regular Season,0020701144,"APR 06, 2008",DAL @ PHX,4,Made Shot,Jump Bank Shot,2PT Field Goal,In The Paint (Non-RA),8-16 ft.,9,-77,48,PHX
13830,2007-08,Regular Season,0020701144,"APR 06, 2008",DAL @ PHX,4,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,24+ ft.,24,77,232,PHX
13831,2007-08,Regular Season,0020701144,"APR 06, 2008",DAL @ PHX,4,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,18,135,128,PHX
13832,2007-08,Regular Season,0020701144,"APR 06, 2008",DAL @ PHX,4,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,19,130,148,PHX
13833,2007-08,Regular Season,0020701144,"APR 06, 2008",DAL @ PHX,4,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,17,100,138,PHX
13834,2007-08,Regular Season,0020701144,"APR 06, 2008",DAL @ PHX,4,Made Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),8-16 ft.,12,-61,107,PHX
13835,2007-08,Regular Season,0020701144,"APR 06, 2008",DAL @ PHX,4,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,8-16 ft.,15,-148,56,PHX
13836,2007-08,Regular Season,0020701160,"APR 08, 2008",DAL vs. SEA,1,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,16,-166,20,SEA
13837,2007-08,Regular Season,0020701160,"APR 08, 2008",DAL vs. SEA,1,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,16-24 ft.,18,102,160,SEA
13838,2007-08,Regular Season,0020701160,"APR 08, 2008",DAL vs. SEA,1,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,8-16 ft.,14,-148,7,SEA
13839,2007-08,Regular Season,0020701160,"APR 08, 2008",DAL vs. SEA,2,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,18,84,160,SEA
13840,2007-08,Regular Season,0020701160,"APR 08, 2008",DAL vs. SEA,2,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Less Than 8 ft.,4,18,40,SEA
13841,2007-08,Regular Season,0020701160,"APR 08, 2008",DAL vs. SEA,2,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,16,-169,13,SEA
